file,tempo_bpm,zcr_mean,rms_mean,centroid_mean,rolloff_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean
DHH3_Joys_155_Top-155BPM-BANDLAB.wav,103.359375,0.32870837722378277,0.017947115,5255.045911157791,8008.819237183989,-464.42532,-53.252655,-11.039355,7.193067,-8.449405,9.388945,-1.257852,6.8262587,-7.390548,1.3961517,-0.69368005,2.8349175,0.031907193,0.3602787,0.41768125,0.42902926,0.4685747,0.5455026,0.5837543,0.4069875,0.8522188,0.8124976,0.56558055,0.3945678,0.3777348
DHH3_Maddy_144_Ebm_DemoFX_02-144BPM-D♯ minor-BANDLAB.wav,143.5546875,0.02783797554347826,0.1974188,1459.2081577669537,3455.367569633152,-197.64223,135.38573,66.83992,16.530664,3.6099813,33.24434,0.16259535,6.6660314,11.613381,-5.210622,0.4498671,1.3823538,-8.492275,0.27222943,0.25166568,0.3114849,0.65995216,0.50345945,0.43742245,0.63294315,0.37912643,0.3320211,0.30073053,0.43015248,0.3969073
DHH3_Maddy_155_Em_AirPad-155BPM-E minor-BANDLAB.wav,112.34714673913044,0.04140332397003745,0.07507294,701.9747827300175,1148.3568512991574,-441.69803,97.68734,-35.588406,-33.837402,-5.0195503,-19.327036,-26.687645,-24.402111,-25.139874,-20.71493,-19.359749,-21.184036,-19.716898,0.012008757,0.007061179,0.025953881,0.00947126,0.053059857,0.34342802,0.31934106,0.82210886,0.29818985,0.013716495,0.002495516,0.0030384683
DHH3_Maddy_155_Em_Bass-155BPM-E minor-BANDLAB.wav,78.30255681818181,0.004105585791198502,0.22391988,146.4007243802265,266.54395628511236,-411.9215,187.2303,124.22557,63.721363,28.398045,14.988547,10.264794,6.97407,4.669538,3.6648886,2.8440685,1.2983412,-0.6033414,0.6681272,0.5288234,0.62406427,0.60533106,0.81143254,0.826511,0.74040145,0.61361855,0.6683744,0.60204905,0.5789713,0.62835556
DHH3_Maddy_155_Em_Demo_01-155BPM-E minor-BANDLAB.wav,103.359375,0.029328878452715357,0.19754039,1518.1696152704242,3652.1159311358847,-191.55602,135.74185,64.71521,10.804436,8.349996,32.43657,-3.6119974,11.078632,5.851869,-7.6705956,2.5299923,-3.130065,-1.9287516,0.38324946,0.24689189,0.24862391,0.3204192,0.6772637,0.52065384,0.3995638,0.61426705,0.38293272,0.3328657,0.29235265,0.39703315
DHH3_Maddy_155_Em_Melody-155BPM-E minor-BANDLAB.wav,135.99917763157896,0.04783876111891386,0.07999181,630.491274089112,939.355743065309,-395.88208,197.61447,7.988585,-45.99708,-21.89772,-19.689945,-27.717093,-26.502666,-24.474468,-24.414612,-25.788576,-25.148605,-17.549072,0.19050446,0.034806672,0.0065092538,0.121989444,0.6269923,0.37666368,0.15438314,0.3290807,0.11439309,0.112405226,0.05965868,0.20369583
DHH3_Maddy_155_FullDrum-155BPM-BANDLAB.wav,103.359375,0.35448487242509363,0.06333343,4453.492862002309,6820.62192766854,-397.43018,-9.743481,34.902744,12.781251,-7.2271476,21.614561,-5.312019,8.830998,5.1417193,-5.4279623,5.382874,0.55206275,0.466496,0.37685862,0.32227132,0.32253358,0.45872095,0.79189765,0.68352467,0.4073361,0.42200014,0.4942907,0.5253415,0.39799768,0.39373764
DHH3_Maddy_155_Hi-hats-155BPM-BANDLAB.wav,103.359375,0.4172354137406367,0.03830884,7318.292593472439,9555.419373244382,-546.2885,-166.00708,39.847225,15.572024,-8.2467575,7.0748935,-10.535596,6.8303723,-1.6020651,2.7931595,-1.0039728,1.3265867,-0.8638749,0.37335616,0.32334954,0.3175888,0.40223676,0.20597918,0.21468687,0.38609126,0.4431976,0.8786804,0.46109053,0.2690577,0.29421228
DHH3_Maddy_155_Kick-155BPM-BANDLAB.wav,103.359375,0.03695941596441948,0.062034044,542.4457762759666,1078.3537789676966,-500.54764,47.60859,20.32381,13.003758,10.746955,8.044366,7.9059343,6.766924,5.005712,2.7803483,1.5667517,3.0414038,3.7783442,0.46623418,0.44649348,0.43620196,0.47594923,0.5131002,0.5123626,0.4623094,0.44589153,0.4396203,0.45525405,0.46284628,0.46397778
DHH3_Maddy_155_Perc-155BPM-BANDLAB.wav,103.359375,0.47804197389981273,0.025326218,5467.561424842919,7087.811073560393,-423.1711,-69.21269,8.031724,32.498978,-28.293484,16.290976,-19.924784,-2.737726,14.15979,-19.982485,7.914185,-5.2777147,-5.6893845,0.028583022,0.028170973,0.08891719,0.5165563,0.9867211,0.27148432,0.03381685,0.025236417,0.03146359,0.032387126,0.032525174,0.03502336
DHH3_Maddy_155_Top-155BPM-BANDLAB.wav,103.359375,0.4954207631086142,0.028316472,5887.588842106861,8163.019553195225,-426.8096,-84.16102,17.94408,12.340212,-22.61371,11.214146,-17.51374,1.8046998,1.4171431,-11.124679,1.7211645,-2.1121533,-3.8873196,0.21386346,0.17613152,0.20826742,0.449423,0.7722178,0.403878,0.27036136,0.29345495,0.44520703,0.32797623,0.23818998,0.2377974
DHH3_Outer_150_A#m_Bass-150BPM-B♭ minor-BANDLAB.wav,143.5546875,0.005204795063405797,0.23741971,261.87083926111137,182.7591605808424,-368.7123,111.39017,39.251762,40.1636,47.828266,35.608456,29.053085,23.349287,15.842386,11.154711,7.528584,5.501853,5.024766,0.70371896,0.43378243,0.26685515,0.23432228,0.27191603,0.3166688,0.42213884,0.61208355,0.7661757,0.8040577,0.837992,0.8513978
DHH3_Outer_150_A#m_Melody-150BPM-B♭ minor-BANDLAB.wav,143.5546875,0.09743687726449275,0.17974287,1312.9072337053015,1336.0338293987772,-272.66998,107.52673,-71.09844,-37.578648,-69.291824,0.4464694,15.472338,10.785361,1.1046846,-17.66184,-10.214354,-12.811348,14.079115,0.41274357,0.36295196,0.056406684,0.0010811486,0.024425108,0.15214035,0.039255302,0.0040073264,0.0028994188,0.067296416,0.4062461,0.13129465
DHH3_Outer_150_A#m_Sample-150BPM-B♭ minor-BANDLAB.wav,99.38401442307692,0.09251868206521739,0.13914266,2805.6185082461184,5643.805727751359,-195.47447,55.322163,21.915863,0.22340018,-18.25695,32.52548,32.479145,37.382523,13.465226,2.8658245,-8.473759,0.94172955,9.919779,0.5410108,0.4876406,0.18356681,0.1183831,0.12710102,0.2175191,0.1405295,0.13177337,0.16085005,0.2253761,0.47635794,0.299895
DHH3_Outer_150_A#m_Synth-150BPM-B♭ minor-BANDLAB.wav,151.99908088235293,0.0964744678442029,0.17355852,1208.7943359492735,1195.5998959748642,-350.53452,95.66845,-72.049484,-77.78198,-58.932983,-8.624298,26.005917,22.578354,-9.029047,-20.874792,-19.733652,-18.596203,5.998241,0.39789376,0.36229125,0.060086798,0.0011291452,0.02122134,0.1327096,0.028644191,0.0020329067,0.0023479462,0.05753292,0.37437716,0.1250514
DHH3_Outer_150_A#m_SynthLead-150BPM-B♭ minor-BANDLAB.wav,151.99908088235293,0.0868751415307971,0.11908898,1771.9966240419856,3640.1255731997285,-249.73871,79.02849,-93.97657,-2.5684319,-85.11643,-12.403896,-28.424158,-17.42715,-0.7285733,-21.656176,-9.125677,-26.101665,-0.58071434,0.15242611,0.1463097,0.021482429,0.0024880245,0.048483524,0.2906041,0.19780035,0.03432186,0.012205548,0.10461356,0.6100541,0.12809828
DHH3_Outer_150_FullDrum-150BPM-BANDLAB.wav,99.38401442307692,0.3785577304121377,0.03916701,4933.666325714824,7703.815493376359,-340.77838,-41.34199,18.284172,19.17438,-9.384083,12.692875,-1.6866114,10.236446,0.3858129,4.1461725,-2.8119164,2.211915,0.04780139,0.6349984,0.6564733,0.64959353,0.6385047,0.6203138,0.5690167,0.58069605,0.59365416,0.66623455,0.6833166,0.6417167,0.6284569
DHH3_Outer_150_Hi-hats-150BPM-BANDLAB.wav,151.99908088235293,0.469650489696558,0.046274897,6346.849204574763,8767.99263332201,-405.93457,-100.35744,21.105404,25.857775,-4.0990567,7.828452,-2.281645,13.107914,1.534095,8.108777,1.3762817,6.0964966,-0.09813121,0.7004391,0.6601964,0.6426879,0.63487715,0.55354285,0.52350265,0.58263004,0.5782949,0.7887364,0.64654166,0.6677349,0.7081361
DHH3_Outer_150_Kick-150BPM-BANDLAB.wav,99.38401442307692,0.024810348731884056,0.03759933,395.18964442428285,752.6868737262229,-507.96933,32.343876,7.5918236,5.507468,1.894334,3.3865404,3.016299,1.7410694,0.54094267,0.4005404,-0.78543246,-0.12837425,0.73055875,0.23412439,0.21087632,0.20793082,0.19669811,0.18524934,0.17221066,0.15527123,0.15904419,0.17324261,0.19219159,0.208957,0.2302464
DHH3_Outer_150_PercCymbal-150BPM-BANDLAB.wav,60.09265988372093,0.2257469287817029,0.017057706,3375.7528938498826,5598.359746518342,-566.7948,-14.616064,5.721598,9.088323,-13.007374,8.378288,-2.8813336,1.1138448,1.6994479,0.9597743,-1.110399,0.42539802,-0.3865401,0.32654825,0.47036025,0.48923647,0.39926636,0.41117713,0.4242738,0.3685941,0.41815642,0.38743696,0.43671805,0.42191446,0.33552456
DHH3_Outer_150_Snare-150BPM-BANDLAB.wav,99.38401442307692,0.03977899966032609,0.013651065,856.29187938538,1512.4734629755435,-607.6464,3.972573,-2.4601016,2.4553342,-1.3758403,2.3781724,1.8427296,2.36275,0.3341702,-0.6635414,-0.6929368,-0.15552048,-0.29137653,0.14358798,0.15684514,0.19256093,0.20512338,0.19779299,0.1637025,0.1304958,0.1289063,0.13774942,0.14526793,0.16834535,0.1797326
DHH3_Outer_150_Top-150BPM-BANDLAB.wav,99.38401442307692,0.4236193670742754,0.034361154,5567.675924178067,8203.097136124321,-349.08884,-67.1425,8.024606,18.950525,-11.413984,10.149383,-3.6029644,9.757766,0.5949867,5.087063,-1.6358693,2.9634533,0.15148403,0.60697454,0.6397458,0.62365955,0.62821215,0.59396774,0.5531829,0.5792324,0.5786334,0.70202625,0.6257122,0.58708686,0.5824804
DHH3_Riser-BANDLAB.wav,143.5546875,0.31200818048007245,0.025145238,3806.714109980368,6230.97560716712,-558.66516,-26.46432,-30.75329,43.045532,-16.803087,-12.748057,-13.600177,23.46129,-16.535778,-20.09189,6.831277,-22.232174,22.924656,0.09584485,0.048506282,0.009577685,0.009000343,0.010659489,0.05447056,1.0,0.4990041,0.64349794,0.09488753,0.0071226126,0.00850804
DHH3_Roch_150_F#m_Bass_01-150BPM-F♯ minor-BANDLAB.wav,99.38401442307692,0.005031419836956522,0.38529742,133.99140937269118,185.84090523097825,-342.8776,162.7256,95.9851,47.402924,30.421299,25.210117,18.343866,11.963888,8.712876,6.949883,5.7192698,5.422243,5.5714164,0.4824765,0.47755122,0.525048,0.54872406,0.6182102,0.677845,0.67346084,0.7081526,0.82638055,0.88801163,0.7762299,0.5998774
DHH3_Roch_150_F#m_Bass_02-150BPM-F♯ minor-BANDLAB.wav,75.99954044117646,0.016493645267210144,0.10653322,205.62935133081703,266.1613132642663,-489.75543,145.1577,106.84193,66.51048,37.80895,21.334394,11.285408,3.6812546,-1.899134,-4.857251,-5.5194416,-5.1223764,-4.857698,0.38230374,0.943401,0.5687714,0.1933671,0.14622363,0.1692604,0.49419773,0.22569482,0.029059127,0.010696702,0.02082767,0.11252875
DHH3_Roch_150_F#m_Melody-150BPM-F♯ minor-BANDLAB.wav,143.5546875,0.0726318359375,0.08304426,750.4320707648242,1120.0386379076087,-353.4677,194.06943,24.770813,-25.881485,-8.104304,9.499273,6.345341,3.5119448,-11.643231,-15.029566,-8.231256,5.869579,15.54345,0.20535421,0.70667124,0.38926426,0.065463126,0.029782562,0.07845576,0.3149749,0.13049886,0.0075595346,0.003323648,0.040744293,0.27049637
DHH3_Roch_150_F#m_Sample-150BPM-F♯ minor-BANDLAB.wav,99.38401442307692,0.03573121886322464,0.19787851,2036.0959198841144,4588.327689792799,-207.68912,91.29357,67.28209,22.6909,-0.051199317,31.69264,18.007557,21.215466,1.0785012,0.20004605,1.4207425,15.932833,16.966719,0.44211233,0.69424814,0.6307043,0.539738,0.547994,0.568811,0.60587686,0.5853683,0.6001084,0.5684453,0.4964603,0.52457184
DHH3_Roch_150_F#m_Synth-150BPM-F♯ minor-BANDLAB.wav,75.99954044117646,0.08080347033514493,0.0662794,807.3717189279715,1126.943306300951,-464.98892,107.778275,8.710122,-58.444046,-59.86011,-24.86205,-1.4600233,-10.088137,-30.90373,-32.350697,-6.548164,26.145813,39.30045,0.12895927,0.641585,0.4187459,0.04910552,0.001627278,0.05204065,0.24711767,0.048376057,0.0009954468,0.0005622664,0.032808483,0.21337938
DHH3_Roch_150_F#m_SynthPlucks-150BPM-F♯ minor-BANDLAB.wav,129.19921875,0.06376670063405797,0.09525933,770.6427193578506,935.0949494735054,-343.31702,165.05806,12.700235,-22.233902,-4.0223002,0.10697179,-9.995646,-10.470262,-3.1463711,-5.5312533,-8.213262,-3.1923766,-1.894648,0.13867848,0.4949971,0.110360585,0.0063388865,0.0054827025,0.09765618,0.39083004,0.08621276,0.003566362,0.0024201092,0.032616068,0.13844177
DHH3_Roch_150_FullDrum-150BPM-BANDLAB.wav,99.38401442307692,0.36950329766757245,0.08752302,4603.9388821185485,7322.888448963995,-319.5759,-31.077538,21.358593,20.968737,0.13371924,19.71522,0.9200931,11.6838875,3.148934,7.424398,2.4660723,5.648598,1.2478465,0.533066,0.5443273,0.54094964,0.74422914,0.66313666,0.624628,0.62926054,0.6452518,0.6130211,0.59034926,0.56201714,0.5598919
DHH3_Roch_150_Hi-hats-150BPM-BANDLAB.wav,99.38401442307692,0.5181707852128623,0.049077872,6084.436838424562,8301.712964928669,-394.6955,-100.80548,22.09438,32.818672,-3.397858,24.13438,-6.696005,15.731097,0.47403893,10.321281,1.8975881,7.8165097,1.9826381,0.50082934,0.48997098,0.4131576,0.48607305,0.4652297,0.4851627,0.4857918,0.70216984,0.5671916,0.69128627,0.5424694,0.6066245
DHH3_Roch_150_Kick-150BPM-BANDLAB.wav,99.38401442307692,0.033976236979166664,0.08658707,422.8437955113011,768.0955969769021,-454.96362,38.797974,17.358208,10.084888,9.945157,7.7412443,6.1462693,5.6464033,4.6049957,3.9600663,3.6141927,2.8959458,2.520514,0.35015255,0.35299557,0.36572728,0.40096128,0.42915437,0.39820582,0.3830821,0.3894957,0.39439455,0.37670705,0.36756003,0.36637363
DHH3_Roch_150_Perc-150BPM-BANDLAB.wav,42.36039959016394,0.17805812669836957,0.01862986,2599.9761874765495,3781.0276197350545,-596.40137,-33.711464,-1.5092824,2.6531765,-5.233072,0.9522995,-3.6844292,-1.4308376,-0.30811995,-0.3885441,-1.1326759,-1.4669617,-1.8252857,0.15716535,0.18105362,0.21160847,0.4023585,0.28806737,0.22466755,0.19074976,0.18208978,0.16925523,0.1569444,0.1443136,0.15921691
DHH3_Roch_150_Snare-150BPM-BANDLAB.wav,99.38401442307692,0.08182426120923914,0.019998787,1544.221009363579,3295.7893703294835,-600.14355,1.9559932,-6.0379047,-3.2082126,-2.254585,0.80815965,0.008374508,1.9522408,-0.5838415,0.04853404,0.09693217,0.77432793,-0.38851863,0.30608898,0.3021373,0.29031867,0.38477606,0.35933024,0.3383645,0.28674343,0.30183545,0.25878796,0.26695183,0.22791198,0.24879621
DHH3_Roch_150_Top-150BPM-BANDLAB.wav,99.38401442307692,0.504608596580616,0.037024457,5749.6808859014,8196.933646824049,-382.17404,-76.98517,6.5315943,18.691881,-7.7006764,17.822363,-6.1068873,10.458607,0.7282652,6.563639,1.0707064,4.5434813,0.39044246,0.46589163,0.47620535,0.46330062,0.681185,0.5722643,0.5224651,0.54704875,0.5959146,0.52740157,0.5168859,0.4686512,0.4999718
DHH3_Stash_150_FullDrum-150BPM-BANDLAB.wav,99.38401442307692,0.3063151041666667,0.059303727,4524.161291787367,6643.110192340353,-357.51425,-23.693836,24.935684,2.3352392,-11.9587,4.6459103,-6.727042,11.367307,-5.866093,5.4682045,-2.9215124,4.1346817,-1.5032699,0.40103272,0.39421627,0.43713614,0.43313453,0.41867623,0.39806888,0.42250404,0.50037783,0.7356847,0.5863629,0.592312,0.45982352
DHH3_Stash_150_G#m_Bass-150BPM-G♯ minor-BANDLAB.wav,99.38401442307692,0.009677168251811594,0.18300419,187.10451889558112,279.1904615319294,-412.14478,84.62048,40.47001,21.828491,21.547873,19.746622,15.60856,13.087299,11.61988,10.019822,8.495648,7.5807467,6.859285,0.29632625,0.28121415,0.31601542,0.3676938,0.41304973,0.42358434,0.42780733,0.4707163,0.5330704,0.5102187,0.42088985,0.34549347
DHH3_Stash_150_G#m_Keys-150BPM-G♯ minor-BANDLAB.wav,151.99908088235293,0.035423389379528984,0.12189608,603.79335335719,1077.8304390285325,-290.19965,211.00066,-9.392248,2.7140193,23.721418,-0.48240402,-13.349163,-27.375853,-20.398293,-6.9987593,-10.672488,-14.479814,-13.447016,0.08674414,0.020406283,0.123715356,0.42025977,0.1460181,0.057366144,0.0343576,0.12757027,0.38971144,0.24905083,0.55728203,0.37632415
DHH3_Stash_150_G#m_Melody-150BPM-G♯ minor-BANDLAB.wav,151.99908088235293,0.03668124433876811,0.10528094,636.1996120198914,1126.5922214673913,-289.69717,203.7085,-20.763231,2.6506517,11.218505,-7.5361223,-20.34284,-32.486504,-23.58269,-16.159487,-16.217926,-22.436007,-21.788078,0.0593689,0.017454088,0.11929164,0.45813635,0.22828603,0.077071436,0.033785176,0.19375746,0.6241745,0.3511724,0.49448356,0.28373078
DHH3_Stash_150_G#m_Sample-150BPM-G♯ minor-BANDLAB.wav,99.38401442307692,0.07441866225090579,0.14543585,2362.6476676261113,4726.772142493207,-209.9195,101.88915,50.60412,5.8254414,10.481952,20.151066,-12.988402,-2.8790207,-14.108828,2.6461492,-6.878681,-3.2960067,-9.732815,0.23343706,0.21260151,0.30783287,0.5241746,0.36918306,0.2941252,0.27032962,0.41369992,0.6838735,0.51166487,0.61074215,0.402913
DHH3_Stash_150_G#m_Synth-150BPM-G♯ minor-BANDLAB.wav,112.34714673913044,0.02595320991847826,0.063675925,400.19782131511437,523.2724397078804,-426.0772,160.41354,60.10082,5.889781,-1.9437755,-3.3888757,-10.802433,-18.054167,-21.184673,-21.29449,-20.41282,-18.770264,-16.640837,0.014288221,0.0060170083,0.115187444,0.43872678,0.40025446,0.09203894,0.032449,0.31516567,0.7189742,0.48734924,0.5860947,0.1788264
DHH3_Stash_150_G#m_SynthPlucks-150BPM-G♯ minor-BANDLAB.wav,143.5546875,0.023317198822463768,0.07532115,432.7076376473259,506.6154148267663,-466.13925,115.43556,46.487488,22.858389,9.105769,0.68870014,-8.7576065,-8.565647,-10.48593,-13.496399,-8.185498,-12.189715,-13.33931,0.011578881,0.0045037842,0.008656217,0.018138772,0.0059201512,0.013746766,0.12207193,0.6421456,0.9099713,0.23360935,0.042532686,0.02982831
DHH3_Stash_150_Hi-hats-150BPM-BANDLAB.wav,99.38401442307692,0.310645946557971,0.04271406,5100.56197082412,6504.158617102582,-526.49713,-85.919876,24.0996,12.023289,-2.5869803,9.516059,-4.7415333,11.701556,-8.949767,4.9964023,-3.6406052,3.2213087,-1.2108347,0.20362978,0.131515,0.09683746,0.14574094,0.15828535,0.13521348,0.18756208,0.19455943,0.58845663,0.61860186,0.42808244,0.34075317
DHH3_Stash_150_Kick-150BPM-BANDLAB.wav,60.09265988372093,0.031970037930253624,0.056403857,384.2252506830994,812.2152577275815,-460.95996,22.168333,8.273295,6.1468387,4.335327,4.596416,4.152118,4.254755,3.936408,2.7579076,2.5182648,1.5508806,1.3811795,0.25172547,0.23803537,0.24343908,0.26954553,0.30868068,0.3390243,0.32079992,0.31089476,0.29136485,0.2762898,0.26779857,0.26459256
DHH3_Stash_150_PercCymbal-150BPM-BANDLAB.wav,151.99908088235293,0.1555122707201087,0.021310547,2051.5088757741833,3037.507961107337,-571.97266,13.2736,7.827886,-9.002371,-9.0698,-4.169727,-4.822506,-1.0699636,-5.723726,-2.9623203,-1.2072903,0.055534944,-3.8848221,0.23801503,0.2649725,0.3178255,0.3317806,0.277312,0.25098094,0.19719914,0.21149403,0.26201674,0.2827301,0.35669613,0.3523294
DHH3_Stash_150_Snare-150BPM-BANDLAB.wav,37.44904891304348,0.03323850769927536,0.011774536,624.8287518793446,1038.7820036514945,-686.1389,-2.99033,-7.1377344,-1.6008086,-4.219925,-1.3798287,-1.4504713,0.9531991,0.45795557,0.36692262,-0.7533108,0.5578088,0.17756368,0.11061495,0.09255706,0.09298416,0.08488267,0.06906123,0.05936284,0.06074843,0.07908498,0.093063116,0.10272509,0.10930545,0.093011886
DHH3_Stash_150_Top-150BPM-BANDLAB.wav,99.38401442307692,0.3388017295063406,0.034099746,5119.94179375593,7108.687691066576,-445.76947,-55.233036,17.494728,-0.40992415,-16.13035,1.8897971,-9.475992,8.749284,-10.599649,2.7394242,-4.7313385,3.3564987,-2.8062155,0.3644004,0.31376323,0.33470348,0.33011696,0.29562655,0.26588234,0.2875305,0.34125793,0.6902551,0.6425398,0.59112114,0.46329618
gameboy-lead-nostalgic-melody_80bpm_F#_major.wav,161.4990234375,0.020388357979910714,0.20345001,634.0309722268867,982.5677490234375,-256.00943,126.397125,19.443945,25.501234,0.21313559,11.805354,-13.873343,16.123987,-13.227865,12.357902,-2.2939699,-1.4445693,-11.090474,0.18038347,0.32343706,0.26917163,0.26884928,0.2830645,0.1927331,0.20508817,0.14668994,0.2082588,0.15414253,0.2230298,0.25517094
IPF1_DaysPast_179_Cm_Sample-179BPM-C minor-BANDLAB.wav,89.10290948275862,0.027370960719814243,0.09897721,944.84188632959,1943.7549130466332,-236.85103,146.39404,7.4387326,40.78577,12.281939,16.045023,3.537597,7.373246,3.8867574,0.33544996,0.93288034,-0.6802972,-0.59010285,0.4161862,0.29322073,0.32773602,0.45071897,0.33179045,0.31511852,0.34257236,0.53128535,0.4421762,0.29612157,0.26188052,0.31350428
IPFI1_Acc_128_Am_Guitar_01-128BPM-A minor-BANDLAB.wav,129.19921875,0.10149303318298969,0.104275815,1646.9680296303075,2868.3114529639174,-318.86044,61.24708,-49.02696,-8.47464,-30.989918,-9.404218,-19.190945,-11.381452,-29.520458,-26.553286,-25.096548,-23.961594,-18.263893,0.37141258,0.08164654,0.0911904,0.02797028,0.022334335,0.013764206,0.10310354,0.300621,0.1073297,0.22602183,0.09795911,0.31050706
IPFI1_BassGuitar_172_Dm_Bass-172BPM-D minor-BANDLAB.wav,57.421875,0.0072541742463617465,0.10705065,114.6319938054394,155.2987144295738,-496.0802,136.55182,94.339806,66.19758,51.25034,40.134495,30.870071,22.314535,15.513282,11.325102,7.8941426,4.910088,3.29059,0.31720933,0.3275617,0.39158535,0.43797198,0.5663135,0.6877764,0.5212116,0.36103857,0.26907596,0.2529442,0.30549046,0.31205514
IPFI1_Chords_108_Gbm_PianoGuitar_01-108BPM-F♯ minor-BANDLAB.wav,71.77734375,0.035050434481070494,0.07864516,667.5960863361744,997.9768200269256,-361.22623,169.86705,9.681893,8.78385,1.1905445,-13.101117,-27.890993,-28.649992,-27.216042,-27.571188,-27.217398,-25.116962,-27.365648,0.10111617,0.21614523,0.080942065,0.29287663,0.68764883,0.16682155,0.10991619,0.16907455,0.46734735,0.3131247,0.06515023,0.07472701
IPFI1_Chords_108_Gbm_PianoGuitar_02-108BPM-F♯ minor-BANDLAB.wav,71.77734375,0.033403282065926895,0.07481639,645.1187657138876,958.0588716750979,-359.63715,164.34334,17.966492,12.20234,4.5909834,-10.775492,-24.626362,-23.392927,-27.314943,-29.158695,-23.427725,-24.166857,-27.491627,0.15117697,0.34793714,0.12773372,0.24706316,0.5550281,0.14015815,0.096970126,0.14935197,0.45054713,0.3747698,0.09746923,0.098652676
IPFI1_Chords_120_Em_EGuitar_01-120BPM-E minor-BANDLAB.wav,117.45383522727273,0.036081153759057974,0.107258454,504.18989542892143,733.3928116508152,-362.23038,191.97899,20.251076,13.233271,-6.04674,-36.84468,-14.972284,-7.5142937,-15.134125,-13.988539,-15.056058,-15.932443,-22.421331,0.33387893,0.19732329,0.3554958,0.22122686,0.3603487,0.14334844,0.2365016,0.22109936,0.04699594,0.06151848,0.115917325,0.32735577
IPFI1_Chords_120_Em_EGuitar_02-120BPM-E minor-BANDLAB.wav,117.45383522727273,0.03235040194746377,0.13694088,484.66637731938164,759.5915421195652,-318.53336,225.46947,19.388466,-3.923889,-0.93519366,-14.6026945,-20.15908,-11.359053,1.136234,-18.013834,-18.10759,-1.3973761,-17.274319,0.30094838,0.26118347,0.3770162,0.26575008,0.37802014,0.2382616,0.39696157,0.2545126,0.09389638,0.13697878,0.144886,0.31838864
IPFI1_Chords_120_Em_EGuitar_03-120BPM-E minor-BANDLAB.wav,123.046875,0.055901834239130435,0.21402265,1198.0718482927873,2408.9100713315215,-238.70976,121.73141,-89.665764,25.872463,-36.258667,-54.06589,-21.689512,-46.0105,-18.945974,-20.759064,-36.47545,-25.370817,-27.20657,0.019843142,0.08227516,0.26383778,0.12845245,0.1734128,0.12228165,0.31400144,0.32868272,0.115414105,0.12688269,0.056925416,0.06600746
IPFI1_Chords_120_Em_Keys-120BPM-E minor-BANDLAB.wav,117.45383522727273,0.06927861752717392,0.06655477,891.995532076286,1088.7998896059783,-439.525,129.62608,-65.15188,-72.134384,-31.221243,-50.47852,-42.941456,-2.8807073,9.54094,10.47141,15.69155,7.83794,-2.6885204,0.054850005,0.035159167,0.15206783,0.11177442,0.45615727,0.18615445,0.5413172,0.53827655,0.09820212,0.057344604,0.042369384,0.19919294
IPFI1_Chords_124_Em_EGuitar_01-124BPM-E minor-BANDLAB.wav,123.046875,0.09212776424287857,0.08369612,1164.3173292503636,2012.2084221561095,-316.97662,165.60568,-91.53628,1.3238212,11.500247,-25.610765,-36.620625,-34.42584,-16.488083,-23.654263,-28.665731,-24.233812,-32.5587,0.09436825,0.12995154,0.0884211,0.07372635,0.27822855,0.1496998,0.41645706,0.38366392,0.36714265,0.43087065,0.29575297,0.3701262
IPFI1_Chords_124_Em_EGuitar_02-124BPM-E minor-BANDLAB.wav,123.046875,0.09455965376686656,0.076392636,1088.9403005318427,1965.0581325548164,-292.68906,205.68633,-85.34143,-0.91262436,41.6382,-16.296854,-19.713486,-6.838833,-10.645533,-7.9152617,-14.128215,-24.97781,-23.247473,0.2811339,0.16475025,0.2519827,0.18763897,0.38533607,0.18170969,0.36558726,0.50681615,0.22031678,0.3550249,0.3431962,0.38042456
IPFI1_Chords_124_Em_EGuitar_03-124BPM-E minor-BANDLAB.wav,123.046875,0.07894343843703149,0.05922323,1214.2062770563002,2142.053314163231,-293.0785,189.63109,-92.93885,4.7037673,38.773533,-12.808813,-24.28403,-11.614364,-17.81975,-18.983086,-16.336235,-28.861849,-22.547396,0.4759888,0.28211442,0.2814776,0.18010187,0.21857058,0.122010425,0.16385767,0.3184305,0.21296103,0.4895017,0.36484882,0.39269438
IPFI1_Chords_124_Em_Keys-124BPM-E minor-BANDLAB.wav,123.046875,0.08694627295727136,0.037982002,1324.1849905424635,2117.9697016726013,-360.8313,135.71848,-81.27814,-25.061762,-21.522913,-37.470795,-25.828043,-25.496109,-27.156841,-22.158672,-23.085733,-22.907103,-15.427754,0.24079241,0.14003612,0.15631387,0.1703342,0.54663366,0.18664445,0.29889527,0.46585417,0.21252938,0.34213963,0.1601731,0.3691441
